transaction_id,confirmation_number,customer_id,cashier_id,product_id,category_id,brand_id,store_id,store_city_id,payment_method_id,transaction_status_id,return_reason_id,customer_name,customer_email,customer_phone,cashier_name,product_name,product_sku,product_color,product_size,store_address,store_latitude,store_longitude,quantity,unit_price,discount_pct,discount_amount,gst_rate_pct,gst_amount,subtotal,total_amount,loyalty_points_earned,transaction_date,transaction_timestamp,updated_at,customer_rating
TXN-000834,RF-8948-ce2449,C-202,EMP-1019,P-227,2,9,STORE-10,9,2,2,4,Lucky Luthra,suhani75@example.net,1751863637,Turvi Sachdev,Allen Solly Chinos,SKU-P-227-703,Grey,S,"H.No. 58, Issac Ganj, North Dumdum 791049",29.937391,89.402552,1,799.0,15,119.85,12.0,81.5,679.15,760.65,7,2023-05-22,2023-05-22T20:43:53,2023-05-22 20:43:53,
TXN-002436,RF-5504-59fc1b,C-281,EMP-1007,P-232,3,11,STORE-08,7,1,1,6,Ansh Purohit,kgupta@example.org,5749821827,Kai Taneja,Titan Sunglasses,SKU-P-232-347,Brown,,"05/56, Dani, Katni-480828",31.606175,68.180717,3,6499.0,5,974.85,18.0,3333.99,18522.15,21856.14,218,2023-05-23,2023-05-23T14:21:34,2023-05-23 14:21:34,
TXN-002898,RF-4241-a38596,C-105,EMP-1022,P-201,1,1,STORE-04,3,6,1,6,Chanchal Tripathi,hbahl@example.com,3039117182,Dominic Dixit,Nike Running Shoes,SKU-P-201-257,Black,11,"54, Gade Nagar, Hospet 852263",33.953986,87.930555,1,1799.0,10,179.9,18.0,291.44,1619.1,1910.54,19,2023-05-23,2023-05-23T14:34:30,2023-05-23 14:34:30,4.8
TXN-001465,RF-1542-ae94c4,C-121,EMP-1019,P-225,2,8,STORE-10,9,3,1,6,Upma Bahl,duawilliam@example.org,1937452991,Turvi Sachdev,Arrow Formal Shirt,SKU-P-225-628,Red,9,"85/19, Mitra Chowk, Jabalpur-850222",19.653045,72.58481,2,2499.0,5,249.9,12.0,569.77,4748.1,5317.87,53,2023-05-23,2023-05-23T15:59:01,2023-05-23 15:59:01,
TXN-002141,RF-2329-2a69cb,C-214,EMP-1003,P-220,2,7,STORE-05,4,2,1,6,Gautam Dugar,meghana80@example.net,4206788317,Jairaj Maharaj,Levi's Hooded Jacket,SKU-P-220-276,Red,6,"53/58, Jhaveri Path, Jodhpur 705547",31.772819,77.196282,2,899.0,20,359.6,12.0,172.61,1438.4,1611.01,16,2023-05-25,2023-05-25T13:51:17,2023-05-25 13:51:17,4.8
TXN-001619,RF-2264-d78aa6,C-174,EMP-1022,P-251,3,17,STORE-04,3,5,1,6,Niharika Soni,baljiwangill@example.com,0672400499,Dominic Dixit,Wildcraft Digital Watch,SKU-P-251-432,Blue,,"H.No. 70, Dara Path, Rampur-481313",13.434529,76.658203,1,2799.0,5,139.95,18.0,478.63,2659.05,3137.68,31,2023-05-25,2023-05-25T18:35:42,2023-05-25 18:35:42,3.7
TXN-001463,RF-3875-1086b2,C-207,EMP-1005,P-246,3,14,STORE-06,5,3,1,6,Urishilla Bora,stoor@example.net,6618892414,Gagan Sule,Fossil Analog Watch,SKU-P-246-915,Brown,,"616, Verma, Bhavnagar-727502",29.480737,79.51274,1,799.0,20,159.8,18.0,115.06,639.2,754.26,7,2023-05-29,2023-05-29T14:20:40,2023-05-29 14:20:40,4.8
TXN-001045,RF-7433-acf03b,C-249,EMP-1025,P-233,3,11,STORE-01,1,2,2,3,Yashasvi Dutta,garima54@example.org,8015739930,Divya Balay,Titan Leather Belt,SKU-P-233-206,Grey,,"H.No. 956, Bhargava Path, Karimnagar 450815",24.023411,68.686627,2,2799.0,0,0.0,18.0,1007.64,5598.0,6605.64,66,2023-05-29,2023-05-29T18:06:01,2023-05-29 18:06:01,
TXN-002929,RF-5906-d9d262,C-141,EMP-1007,P-231,2,10,STORE-08,7,3,1,6,Tarak Kaul,imaranbal@example.org,5395024026,Kai Taneja,Van Heusen Formal Shirt,SKU-P-231-904,Brown,11,"00, Mitter Ganj, Darbhanga 350497",26.466635,82.31636,1,899.0,0,0.0,12.0,107.88,899.0,1006.88,10,2023-05-29,2023-05-29T19:15:11,2023-05-29 19:15:11,
TXN-001875,RF-2217-80bb23,C-234,EMP-1004,P-243,3,14,STORE-02,1,3,1,6,Anusha Kadakia,braval@example.com,0083505830,Shaurya Kadakia,Fossil Sunglasses,SKU-P-243-970,Blue,,"H.No. 75, Vig Circle, Karimnagar 461277",13.098981,96.552252,3,6999.0,5,1049.85,18.0,3590.49,19947.15,23537.64,235,2023-05-30,2023-05-30T19:29:08,2023-05-30 19:29:08,4.7
TXN-002058,RF-6237-6b45a2,C-160,EMP-1023,P-257,4,19,STORE-06,5,3,1,6,Fitan Samra,chakrika47@example.net,2757059640,Harinakshi Prashad,Noise Wireless Earbuds,SKU-P-257-265,Red,,"17/62, Bala Street, Nanded 935379",31.298901,79.942395,1,3999.0,0,0.0,18.0,719.82,3999.0,4718.82,47,2023-05-31,2023-05-31T11:38:10,2023-05-31 11:38:10,
TXN-002197,RF-5326-cdaf3b,C-203,EMP-1006,P-237,3,12,STORE-05,4,3,1,6,Kalpit Sundaram,ridhishan@example.org,3242415415,Prisha Nadig,Fastrack Sunglasses,SKU-P-237-987,White,,"H.No. 44, Dyal Path, Malda 734581",14.853474,83.694135,2,3199.0,0,0.0,18.0,1151.64,6398.0,7549.64,75,2023-05-31,2023-05-31T16:52:35,2023-05-31 16:52:35,
TXN-001994,RF-4762-76d3e0,C-226,EMP-1004,P-219,2,6,STORE-02,1,3,1,6,Lipika Ranganathan,achowdhury@example.org,9991191485,Shaurya Kadakia,Reebok Track Pants,SKU-P-219-277,Beige,11,"H.No. 77, Sridhar Ganj, Madurai-748212",26.738986,91.324089,1,599.0,0,0.0,12.0,71.88,599.0,670.88,6,2023-06-01,2023-06-01T09:04:14,2023-06-01 09:04:14,3.8
TXN-000517,RF-6072-a89989,C-180,EMP-1017,P-244,3,14,STORE-11,10,1,3,6,Chanchal Sheth,isaiahbalay@example.net,9033119079,Urvi Banik,Fossil Analog Watch,SKU-P-244-279,Brown,,"63/142, Narula Nagar, Surendranagar Dudhrej 339435",21.964047,85.008861,3,2199.0,20,1319.4,18.0,949.97,5277.6,6227.57,62,2023-06-02,2023-06-02T10:16:27,2023-06-02 10:16:27,
TXN-000827,RF-8214-9b5024,C-157,EMP-1022,P-208,1,4,STORE-04,3,6,1,6,Dev Choudhry,pushti09@example.com,9621851888,Dominic Dixit,Bata Running Shoes,SKU-P-208-260,Maroon,10,"34/046, Batra Street, Rajpur Sonarpur-459375",16.546262,93.441372,3,2499.0,5,374.85,18.0,1281.99,7122.15,8404.14,84,2023-06-02,2023-06-02T19:18:28,2023-06-02 19:18:28,
TXN-000297,RF-1626-985041,C-161,EMP-1022,P-227,2,9,STORE-04,3,3,1,6,Azaan Dhar,dubeshivani@example.com,7192856543,Dominic Dixit,Allen Solly Chinos,SKU-P-227-856,Brown,6,"20/027, Bhatnagar Nagar, Dibrugarh 480771",32.446738,92.969805,1,799.0,0,0.0,12.0,95.88,799.0,894.88,8,2023-06-04,2023-06-04T15:46:56,2023-06-04 15:46:56,3.9
TXN-001381,RF-4986-582dc3,C-169,EMP-1013,P-261,5,20,STORE-11,10,3,1,6,Meera Prakash,bathbalvan@example.org,7872982595,Aachal Bir,Prestige Table Lamp,SKU-P-261-541,White,,"65, Chaudhari Marg, Chandrapur-668348",8.671787,81.669045,1,999.0,10,99.9,12.0,107.89,899.1,1006.99,10,2023-06-05,2023-06-05T15:27:20,2023-06-05 15:27:20,3.5
TXN-000286,RF-4259-c770da,C-107,EMP-1019,P-218,2,6,STORE-10,9,3,3,6,Ekavir Varkey,urvashiray@example.org,1656670106,Turvi Sachdev,Reebok Hooded Jacket,SKU-P-218-430,Blue,XXL,"15/70, Roy Street, Pune-845181",28.620291,92.466265,1,1599.0,5,79.95,12.0,182.29,1519.05,1701.34,17,2023-06-07,2023-06-07T16:51:18,2023-06-07 16:51:18,
TXN-001496,RF-5659-9dfbbf,C-162,EMP-1001,P-219,2,6,STORE-07,6,5,1,6,Zarna Ram,hiyengar@example.org,7271551884,Ekantika Pillay,Reebok Track Pants,SKU-P-219-360,White,S,"H.No. 494, Chhabra Zila, Thoothukudi 353683",15.640751,94.365566,3,599.0,0,0.0,12.0,215.64,1797.0,2012.64,20,2023-06-07,2023-06-07T19:12:21,2023-06-07 19:12:21,4.6
TXN-002064,RF-2039-775264,C-146,EMP-1003,P-247,3,15,STORE-05,4,3,1,6,Krisha Saini,dugalnakul@example.net,1476797643,Jairaj Maharaj,UCB Analog Watch,SKU-P-247-486,Blue,,"H.No. 392, Keer, Phusro-345636",28.251052,76.907648,3,799.0,15,359.55,18.0,366.74,2037.45,2404.19,24,2023-06-08,2023-06-08T14:24:57,2023-06-08 14:24:57,3.3
TXN-000069,RF-9599-64d327,C-138,EMP-1019,P-258,4,19,STORE-10,9,1,2,4,Nitesh Kurian,mekhalapau@example.org,0481754965,Turvi Sachdev,Noise Smart Watch,SKU-P-258-774,Grey,,"H.No. 45, Loke Ganj, Yamunanagar 283256",25.3551,93.83262,1,1999.0,0,0.0,18.0,359.82,1999.0,2358.82,23,2023-06-09,2023-06-09T11:27:21,2023-06-09 11:27:21,
TXN-000467,RF-7934-eb15f6,C-290,EMP-1001,P-259,4,19,STORE-07,6,6,1,6,Madhav Sastry,manbirmani@example.org,1477053833,Ekantika Pillay,Noise Wireless Earbuds,SKU-P-259-892,Green,,"58/02, Mishra Chowk, Tiruvottiyur-344866",17.99354,84.550803,2,3999.0,0,0.0,18.0,1439.64,7998.0,9437.64,94,2023-06-12,2023-06-12T20:14:38,2023-06-12 20:14:38,3.0
TXN-000636,RF-6581-496213,C-260,EMP-1006,P-261,5,20,STORE-05,4,1,1,6,Saumya Sinha,yastilalla@example.org,7991366210,Prisha Nadig,Prestige Table Lamp,SKU-P-261-428,Navy,,"89/45, Mistry Zila, Singrauli-553949",15.907248,79.573887,1,999.0,5,49.95,12.0,113.89,949.05,1062.94,10,2023-06-16,2023-06-16T16:22:57,2023-06-16 16:22:57,3.8
TXN-000392,RF-4192-075477,C-227,EMP-1018,P-212,1,5,STORE-01,1,1,1,6,Urvashi Barad,wazir07@example.com,0544471324,Nachiket Sharma,Puma Sports Sandals,SKU-P-212-538,Beige,10,"55, Srinivasan Marg, Kolhapur-392110",17.644807,73.349536,1,4299.0,0,0.0,18.0,773.82,4299.0,5072.82,50,2023-06-16,2023-06-16T17:43:15,2023-06-16 17:43:15,
TXN-000709,RF-4452-2125a9,C-196,EMP-1015,P-238,3,12,STORE-11,10,5,1,6,Charita Basu,gangasandhu@example.com,6226609379,Meghana Balakrishnan,Fastrack Backpack,SKU-P-238-661,Black,,"36, Zacharia Nagar, Serampore-475378",31.964975,73.225659,2,6499.0,0,0.0,18.0,2339.64,12998.0,15337.64,153,2023-06-17,2023-06-17T18:02:14,2023-06-17 18:02:14,
TXN-001109,RF-9595-33c37d,C-296,EMP-1023,P-209,1,4,STORE-06,5,3,1,6,Ekta Shankar,vermaikbal@example.com,0388608680,Harinakshi Prashad,Bata Formal Shoes,SKU-P-209-563,Black,XXL,"14, Sibal Chowk, Indore 071869",13.547302,80.257425,2,2999.0,0,0.0,18.0,1079.64,5998.0,7077.64,70,2023-06-17,2023-06-17T19:09:12,2023-06-17 19:09:12,3.5
TXN-002776,RF-5976-d254f8,C-260,EMP-1005,P-223,2,8,STORE-06,5,3,1,6,Saumya Sinha,yastilalla@example.org,7991366210,Gagan Sule,Arrow Sports T-Shirt,SKU-P-223-879,Red,7,"33, Gade Circle, Mumbai 233529",32.604009,86.053298,1,999.0,0,0.0,12.0,119.88,999.0,1118.88,11,2023-06-17,2023-06-17T19:17:34,2023-06-17 19:17:34,
TXN-002833,RF-7245-0b16aa,C-194,EMP-1013,P-235,3,12,STORE-11,10,3,1,6,Saumya Srinivas,choprayuvraj@example.net,2909656101,Aachal Bir,Fastrack Analog Watch,SKU-P-235-667,Beige,,"306, Wali Chowk, Ongole-500420",20.415621,87.602928,1,1299.0,5,64.95,18.0,222.13,1234.05,1456.18,14,2023-06-18,2023-06-18T15:42:09,2023-06-18 15:42:09,3.1
TXN-000460,RF-6576-c6a0d2,C-186,EMP-1019,P-258,4,19,STORE-10,9,2,2,4,Vihaan Bir,bsura@example.org,0084840862,Turvi Sachdev,Noise Smart Watch,SKU-P-258-645,Beige,,"01/30, Narang Street, Sultan Pur Majra 020416",12.680603,72.582929,1,1999.0,0,0.0,18.0,359.82,1999.0,2358.82,23,2023-06-18,2023-06-18T20:53:24,2023-06-18 20:53:24,
TXN-000364,RF-6857-b5a573,C-161,EMP-1024,P-256,4,19,STORE-09,8,3,1,6,Azaan Dhar,dubeshivani@example.com,7192856543,Lopa Grover,Noise Smart Watch,SKU-P-256-227,Black,,"H.No. 077, Rama Path, Tinsukia 317377",11.914217,69.116027,1,2999.0,0,0.0,18.0,539.82,2999.0,3538.82,35,2023-06-19,2023-06-19T11:41:57,2023-06-19 11:41:57,
TXN-002230,RF-8321-6add27,C-178,EMP-1020,P-226,2,9,STORE-08,7,3,1,6,Zinal Sathe,gdeo@example.com,9087406403,Chandani Mutti,Allen Solly Formal Shirt,SKU-P-226-108,Navy,11,"620, Randhawa Ganj, Haldia 030730",21.305459,86.240881,2,799.0,0,0.0,12.0,191.76,1598.0,1789.76,17,2023-06-19,2023-06-19T14:07:55,2023-06-19 14:07:55,
TXN-001545,RF-3312-cc1eea,C-141,EMP-1015,P-251,3,17,STORE-11,10,3,1,6,Tarak Kaul,imaranbal@example.org,5395024026,Meghana Balakrishnan,Wildcraft Digital Watch,SKU-P-251-537,Beige,,"28, Borah Marg, Kavali 347893",19.670217,68.273461,1,2799.0,0,0.0,18.0,503.82,2799.0,3302.82,33,2023-06-19,2023-06-19T15:22:53,2023-06-19 15:22:53,
TXN-000277,RF-5875-82e4f3,C-210,EMP-1021,P-221,2,7,STORE-03,2,5,1,6,Yash Batra,ukapur@example.org,5419518023,Sathvik Narula,Levi's Hooded Jacket,SKU-P-221-754,Black,10,"179, Goyal Circle, Rewa-784638",21.591008,94.061945,1,999.0,0,0.0,12.0,119.88,999.0,1118.88,11,2023-06-20,2023-06-20T14:50:18,2023-06-20 14:50:18,
TXN-000658,RF-8361-be9564,C-183,EMP-1003,P-240,3,13,STORE-05,4,5,1,6,Charan Loyal,varenyajoshi@example.com,0331739363,Jairaj Maharaj,Ray-Ban Sunglasses,SKU-P-240-684,Maroon,,"97/53, Bhattacharyya Circle, Chapra 018236",16.884549,93.232858,4,6999.0,0,0.0,18.0,5039.28,27996.0,33035.28,330,2023-06-20,2023-06-20T16:12:44,2023-06-20 16:12:44,3.4
TXN-001469,RF-6979-f09db9,C-110,EMP-1025,P-251,3,17,STORE-01,1,5,1,6,Balveer Bumb,william46@example.org,7510799118,Divya Balay,Wildcraft Digital Watch,SKU-P-251-550,White,,"12, Kuruvilla Circle, Dhule-442910",8.748544,75.658125,1,2799.0,0,0.0,18.0,503.82,2799.0,3302.82,33,2023-06-20,2023-06-20T20:42:10,2023-06-20 20:42:10,3.6
TXN-001571,RF-3380-3d80d1,C-266,EMP-1006,P-231,2,10,STORE-09,8,3,2,1,Upkaar Hayer,thakurchaitaly@example.com,8489476973,Prisha Nadig,Van Heusen Formal Shirt,SKU-P-231-398,Brown,9,"H.No. 514, Sura Marg, Moradabad-453761",11.704987,88.635046,1,899.0,0,0.0,12.0,107.88,899.0,1006.88,10,2023-06-20,2023-06-20T20:50:29,2023-06-20 20:50:29,
TXN-000520,RF-3535-6142bc,C-153,EMP-1019,P-224,2,8,STORE-10,9,1,1,6,Andrew Patil,farasmerchant@example.org,5929622292,Turvi Sachdev,Arrow Denim Jeans,SKU-P-224-391,Brown,11,"64/54, Ratta Ganj, Dharmavaram 187268",19.422984,69.563432,1,599.0,0,0.0,12.0,71.88,599.0,670.88,6,2023-06-22,2023-06-22T10:10:30,2023-06-22 10:10:30,
TXN-002735,RF-4920-adf985,C-296,EMP-1022,P-208,1,4,STORE-04,3,1,1,6,Ekta Shankar,vermaikbal@example.com,0388608680,Dominic Dixit,Bata Running Shoes,SKU-P-208-838,Grey,XL,"H.No. 04, Mutti Chowk, Ludhiana 724783",33.457451,77.298544,1,2499.0,0,0.0,18.0,449.82,2499.0,2948.82,29,2023-06-23,2023-06-23T18:37:32,2023-06-23 18:37:32,
TXN-001841,RF-9746-b9c1c5,C-216,EMP-1003,P-251,3,17,STORE-05,4,6,1,6,Pooja Gera,chakrikatara@example.com,0146263838,Jairaj Maharaj,Wildcraft Digital Watch,SKU-P-251-967,Red,,"219, Bhandari Street, Ludhiana 112596",33.991351,83.984738,2,2799.0,5,279.9,18.0,957.26,5318.1,6275.36,62,2023-06-23,2023-06-23T19:29:26,2023-06-23 19:29:26,4.7
TXN-000085,RF-4388-30d764,C-245,EMP-1019,P-262,5,20,STORE-10,9,2,2,5,Chaitaly Sethi,saikadakia@example.net,5228851587,Turvi Sachdev,Prestige Non-stick Pan,SKU-P-262-750,Blue,,"88/74, Sidhu Road, Kochi 675934",26.886361,94.198055,2,2499.0,0,0.0,12.0,599.76,4998.0,5597.76,55,2023-06-23,2023-06-23T19:52:34,2023-06-23 19:52:34,
TXN-001316,RF-2526-2c35ed,C-151,EMP-1023,P-253,3,17,STORE-09,8,3,2,4,Shivani Guha,frado82@example.org,7788925546,Harinakshi Prashad,Wildcraft Leather Wallet,SKU-P-253-748,Brown,,"194, Dada, Berhampore-679146",19.172227,84.620744,1,799.0,0,0.0,18.0,143.82,799.0,942.82,9,2023-06-24,2023-06-24T09:04:50,2023-06-24 09:04:50,
TXN-001710,RF-7000-cdad1d,C-176,EMP-1025,P-229,2,10,STORE-01,1,1,2,5,Abeer Lal,laljagvi@example.net,0174268414,Divya Balay,Van Heusen Denim Jeans,SKU-P-229-931,Maroon,7,"H.No. 72, Khanna Road, Khammam 484565",10.605974,74.863221,2,1999.0,0,0.0,12.0,479.76,3998.0,4477.76,44,2023-06-24,2023-06-24T09:40:08,2023-06-24 09:40:08,
TXN-002506,RF-8944-fed46e,C-252,EMP-1023,P-212,1,5,STORE-06,5,2,1,6,Yadavi Cherian,somnaksh@example.net,2684245088,Harinakshi Prashad,Puma Sports Sandals,SKU-P-212-728,Beige,L,"17, Narain Circle, Sangli-Miraj & Kupwad 689124",28.621274,85.489778,1,4299.0,15,644.85,18.0,657.75,3654.15,4311.9,43,2023-06-24,2023-06-24T15:07:34,2023-06-24 15:07:34,
TXN-002015,RF-5553-751920,C-166,EMP-1006,P-211,1,4,STORE-05,4,2,1,6,Elijah Bhasin,eiravati56@example.org,8815371473,Prisha Nadig,Bata Sports Sandals,SKU-P-211-521,White,XL,"01/964, Srivastava Street, Bangalore 035091",23.403204,92.854134,1,2499.0,0,0.0,18.0,449.82,2499.0,2948.82,29,2023-06-24,2023-06-24T16:00:07,2023-06-24 16:00:07,4.4
TXN-001036,RF-3181-318b51,C-279,EMP-1013,P-211,1,4,STORE-11,10,2,1,6,Triveni Chandra,kulkarnivasana@example.net,3503136502,Aachal Bir,Bata Sports Sandals,SKU-P-211-997,Maroon,6,"H.No. 80, Kumer Chowk, Tiruppur-649350",29.02553,96.300172,2,2499.0,20,999.6,18.0,719.71,3998.4,4718.11,47,2023-06-24,2023-06-24T18:05:35,2023-06-24 18:05:35,3.5
TXN-000796,RF-5667-c98985,C-109,EMP-1018,P-214,1,5,STORE-01,1,3,1,6,Suhani Mangal,murthydakshesh@example.org,8820812191,Nachiket Sharma,Puma Formal Shoes,SKU-P-214-939,Red,9,"H.No. 85, Ratta Street, Guwahati 091880",11.740654,83.652726,1,4999.0,15,749.85,18.0,764.85,4249.15,5014.0,50,2023-06-24,2023-06-24T19:18:14,2023-06-24 19:18:14,
TXN-002444,RF-2081-b93444,C-132,EMP-1023,P-261,5,20,STORE-06,5,1,1,6,Jacob Dube,leelahalder@example.net,1465840449,Harinakshi Prashad,Prestige Table Lamp,SKU-P-261-788,Grey,,"383, Khanna Chowk, Sirsa-643548",11.443636,78.521426,1,999.0,5,49.95,12.0,113.89,949.05,1062.94,10,2023-06-25,2023-06-25T09:44:15,2023-06-25 09:44:15,5.0
TXN-000894,RF-5063-c118d7,C-269,EMP-1013,P-260,5,20,STORE-11,10,1,1,6,Mitali Kapadia,dghosh@example.org,5003691559,Aachal Bir,Prestige Photo Frame,SKU-P-260-271,Green,,"H.No. 429, Kapur Path, Bathinda-033662",31.191449,82.356889,2,999.0,20,399.6,12.0,191.81,1598.4,1790.21,17,2023-06-27,2023-06-27T19:49:57,2023-06-27 19:49:57,
TXN-002547,RF-3120-1d28e5,C-280,EMP-1009,P-240,3,13,STORE-08,7,2,1,6,Xavier Andra,rchand@example.net,0052812735,Bina Hari,Ray-Ban Sunglasses,SKU-P-240-255,White,,"H.No. 938, Mital Marg, Aurangabad 806056",29.326622,70.564845,1,6999.0,15,1049.85,18.0,1070.85,5949.15,7020.0,70,2023-06-28,2023-06-28T14:27:54,2023-06-28 14:27:54,4.8
TXN-000477,RF-6253-9c3fa7,C-101,EMP-1003,P-209,1,4,STORE-05,4,1,1,6,Rushil Saini,tanveernayar@example.org,6155940781,Jairaj Maharaj,Bata Formal Shoes,SKU-P-209-227,Navy,8,"76/062, Hayre Chowk, Thiruvananthapuram-326833",18.881399,79.087762,3,2999.0,0,0.0,18.0,1619.46,8997.0,10616.46,106,2023-06-28,2023-06-28T16:32:44,2023-06-28 16:32:44,3.6
TXN-001532,RF-9827-3a75cd,C-237,EMP-1025,P-226,2,9,STORE-01,1,2,1,6,Laksh Sahota,adyavirk@example.org,6420873753,Divya Balay,Allen Solly Formal Shirt,SKU-P-226-975,Green,M,"12, Mittal, Allahabad 209648",16.784243,89.695871,1,799.0,5,39.95,12.0,91.09,759.05,850.14,8,2023-06-28,2023-06-28T18:59:05,2023-06-28 18:59:05,
TXN-002248,RF-3801-ec2b8d,C-174,EMP-1019,P-210,1,4,STORE-10,9,4,3,6,Niharika Soni,baljiwangill@example.com,0672400499,Turvi Sachdev,Bata Casual Boots,SKU-P-210-450,Black,XL,"H.No. 648, Sengupta Road, Jamalpur 512970",18.713819,95.980614,1,1799.0,20,359.8,18.0,259.06,1439.2,1698.26,16,2023-06-29,2023-06-29T12:34:52,2023-06-29 12:34:52,
TXN-002973,RF-4414-e67f78,C-268,EMP-1018,P-223,2,8,STORE-01,1,3,1,6,Ryan Keer,darfarhan@example.net,9080759579,Nachiket Sharma,Arrow Sports T-Shirt,SKU-P-223-595,Maroon,7,"32/14, Zacharia Chowk, Bally 220217",14.065326,94.622519,2,999.0,0,0.0,12.0,239.76,1998.0,2237.76,22,2023-06-29,2023-06-29T19:38:55,2023-06-29 19:38:55,4.2
TXN-001462,RF-7873-d099f4,C-210,EMP-1004,P-205,1,3,STORE-02,1,3,1,6,Yash Batra,ukapur@example.org,5419518023,Shaurya Kadakia,Woodland Running Shoes,SKU-P-205-797,Blue,XL,"24/67, Bhardwaj Ganj, Machilipatnam 886237",15.58823,88.19643,1,5999.0,0,0.0,18.0,1079.82,5999.0,7078.82,70,2023-07-01,2023-07-01T13:16:43,2023-07-01 13:16:43,3.4
TXN-001241,RF-1218-5abe2c,C-263,EMP-1022,P-250,3,16,STORE-04,3,3,2,3,Jasmit Majumdar,tkulkarni@example.net,6213721386,Dominic Dixit,Casio Backpack,SKU-P-250-306,Grey,,"393, Bhatt Marg, Tadepalligudem-782800",15.262311,77.501793,1,1499.0,0,0.0,18.0,269.82,1499.0,1768.82,17,2023-07-01,2023-07-01T13:22:00,2023-07-01 13:22:00,
TXN-001683,RF-4687-d01fad,C-176,EMP-1004,P-207,1,3,STORE-02,1,3,1,6,Abeer Lal,laljagvi@example.net,0174268414,Shaurya Kadakia,Woodland Casual Boots,SKU-P-207-172,Maroon,L,"H.No. 30, Nair, Sikar 747273",11.008985,78.671059,3,2499.0,5,374.85,18.0,1281.99,7122.15,8404.14,84,2023-07-01,2023-07-01T17:33:10,2023-07-01 17:33:10,3.8
TXN-001293,RF-2709-5e3d90,C-264,EMP-1021,P-228,2,9,STORE-03,2,3,1,6,Naveen Ramachandran,kamalabuch@example.net,6698490277,Sathvik Narula,Allen Solly Denim Jeans,SKU-P-228-151,Brown,7,"H.No. 518, Sandhu Circle, Phagwara-944265",11.186931,91.183588,1,999.0,5,49.95,12.0,113.89,949.05,1062.94,10,2023-07-02,2023-07-02T09:09:05,2023-07-02 09:09:05,
TXN-001203,RF-2963-128c40,C-261,EMP-1012,P-252,3,17,STORE-07,6,2,1,6,Mason Char,subramaniamkalpit@example.net,6865086376,Simon Apte,Wildcraft Digital Watch,SKU-P-252-428,Maroon,,"16/461, Konda, Gangtok-021240",20.759774,79.721398,4,2199.0,0,0.0,18.0,1583.28,8796.0,10379.28,103,2023-07-02,2023-07-02T12:47:31,2023-07-02 12:47:31,4.3
TXN-001659,RF-2041-7adce6,C-211,EMP-1011,P-247,3,15,STORE-09,8,3,1,6,Udyati Mandal,xavier75@example.net,3832060385,Oeshi Sachdev,UCB Analog Watch,SKU-P-247-301,Green,,"06/07, Dugar Street, Davanagere-733104",30.009437,91.589152,1,799.0,5,39.95,18.0,136.63,759.05,895.68,8,2023-07-02,2023-07-02T14:26:03,2023-07-02 14:26:03,
TXN-002762,RF-7960-9ed45c,C-281,EMP-1019,P-223,2,8,STORE-10,9,1,1,6,Ansh Purohit,kgupta@example.org,5749821827,Turvi Sachdev,Arrow Sports T-Shirt,SKU-P-223-747,Green,9,"25/32, Thaker Circle, Ahmedabad-903523",30.303593,79.897464,4,999.0,10,399.6,12.0,431.57,3596.4,4027.97,40,2023-07-02,2023-07-02T16:49:24,2023-07-02 16:49:24,4.5
TXN-000866,RF-9502-0ee4e0,C-255,EMP-1008,P-209,1,4,STORE-09,8,5,3,6,Jagvi Desai,finnmand@example.org,4110809969,Waida Gole,Bata Formal Shoes,SKU-P-209-294,Maroon,L,"04/532, Vasa, Nellore-575790",21.836849,95.134519,2,2999.0,10,599.8,18.0,971.68,5398.2,6369.88,63,2023-07-03,2023-07-03T10:19:09,2023-07-03 10:19:09,
TXN-002609,RF-6421-122949,C-188,EMP-1014,P-234,3,11,STORE-02,1,2,1,6,Girish Wable,bachittar25@example.org,9261429396,Abeer Comar,Titan Backpack,SKU-P-234-204,Green,,"084, Ratti Circle, Rohtak 186265",33.718238,80.893361,1,799.0,0,0.0,18.0,143.82,799.0,942.82,9,2023-07-03,2023-07-03T19:48:43,2023-07-03 19:48:43,
TXN-000314,RF-7327-5df626,C-194,EMP-1022,P-218,2,6,STORE-04,3,5,2,5,Saumya Srinivas,choprayuvraj@example.net,2909656101,Dominic Dixit,Reebok Hooded Jacket,SKU-P-218-396,Beige,11,"H.No. 84, Deshpande Street, Pondicherry 514655",12.988095,83.680321,2,1599.0,0,0.0,12.0,383.76,3198.0,3581.76,35,2023-07-04,2023-07-04T12:14:17,2023-07-04 12:14:17,
TXN-000228,RF-1912-3eb38d,C-226,EMP-1015,P-242,3,13,STORE-11,10,4,1,6,Lipika Ranganathan,achowdhury@example.org,9991191485,Meghana Balakrishnan,Ray-Ban Sunglasses,SKU-P-242-218,Navy,,"71, Basu Nagar, Davanagere-276657",12.91545,95.333583,1,6999.0,0,0.0,18.0,1259.82,6999.0,8258.82,82,2023-07-04,2023-07-04T13:56:06,2023-07-04 13:56:06,
TXN-001678,RF-9883-5e8efb,C-110,EMP-1003,P-257,4,19,STORE-05,4,3,1,6,Balveer Bumb,william46@example.org,7510799118,Jairaj Maharaj,Noise Wireless Earbuds,SKU-P-257-941,Navy,,"03, Bhalla Street, Ongole 731022",28.833026,83.438402,1,3999.0,5,199.95,18.0,683.83,3799.05,4482.88,44,2023-07-04,2023-07-04T13:56:24,2023-07-04 13:56:24,
